Customer ID,Loan Sanction Amount (USD)
C-26247,89460.93813466329
C-35067,66465.77750631118
C-34590,0.0
C-16668,58176.305816060405
C-12196,66123.83376335898
C-2600,1238.2262651736114
C-9047,94286.53117991722
C-2206,76964.52030805468
C-25607,2594.2042124985296
C-11606,14822.35026538627
C-3624,78385.42709038155
C-43027,1.9242597893557423
C-15190,102246.23156919009
C-25816,16751.387607007535
C-26370,41416.77759000484
C-1281,200268.61735903283
C-29433,4626.499783670435
C-36256,59311.80917272125
C-34217,43668.49479946826
C-39950,62974.65033105346
C-6756,23261.97104308864
C-26652,52712.33687055411
C-3991,67119.22722445095
C-40312,40100.61722703016
C-24580,170199.66211328385
C-4949,5.030670785530259
C-18783,85614.94336599825
C-39205,67918.69932185521
C-23784,26.84271686337227
C-39508,108465.14919044179
C-19062,111844.6064478008
C-48140,47315.65760682138
C-11314,65113.755410625134
C-766,67146.97471746348
C-39319,11597.840085718279
C-15299,53422.034887855065
C-10298,33893.18801392717
C-25573,55080.492174112405
C-18750,22670.966341569652
C-19298,33964.5648801674
C-11497,63742.185142351074
C-42250,21165.260777152936
C-17501,44623.44324366076
C-24290,57839.49773169935
C-8590,107900.50196625415
C-8038,69081.39051181378
C-25261,1.5095481226315257
C-32634,14012.924396284841
C-15073,50450.16787922802
C-44174,20245.977131204516
C-31916,74026.15238378193
C-30620,22687.37055934101
C-12561,18.788714789298194
C-40301,103513.23370642729
C-14716,19862.1692046878
C-27558,41029.57243040039
C-32563,43508.23596547584
C-31387,23744.170909615845
C-45649,1.16685047318612
C-22572,30071.707392694032
C-48427,67102.19269423155
C-24904,68538.60445235771
C-27683,16799.478402730474
C-43495,66766.1668153685
C-25735,26746.312186953375
C-21375,78459.42206844088
C-41309,69765.09245153498
C-7767,26651.133366345814
C-11841,1.5095481226315257
C-5763,84417.9700289274
C-8389,42749.54415925302
C-16692,42992.671252693326
C-33430,107949.83983315747
C-2953,204767.96862368102
C-11912,24654.210651349196
C-6072,68061.86628100071
C-6321,24315.535886203776
C-26772,62933.58164449468
C-24747,52351.17207017035
C-20883,168466.60119386573
C-11751,52830.09588731756
C-24776,85413.64557814572
C-20642,21641.089743320164
C-9613,295.2847115233229
C-45334,1.16685047318612
C-37941,66660.76246592384
C-2908,41956.0902513874
C-13784,15909.950640125833
C-26710,57362.200157313564
C-1892,63780.48252137014
C-49928,112212.65315321935
C-23082,82915.85363677405
C-27939,48173.17968237968
C-41801,313.8566018821857
C-19700,10148.83482059801
C-43113,40329.953982859355
C-27336,82783.25659491896
C-36772,41711.373813836224
C-3197,11069.164342764925
C-14674,81641.2845211899
C-5092,20124.33623315504
C-41664,1.9242597893557423
C-85,32783.77094435914
C-48382,47372.726604576295
C-35744,84244.24609720612
C-32776,125.42950590051355
C-49131,5.094686421897688
C-29703,30380.279753465373
C-14880,35852.38272720806
C-36170,263.112421411686
C-41645,2819.657095166285
C-4784,39379.46412539756
C-38418,66046.12171374845
C-13222,74792.96130288298
C-32852,24631.8668527215
C-21795,31450.047314234725
C-121,39160.08891152914
C-39952,35869.85106042197
C-45166,1.16685047318612
C-32641,57472.09619950124
C-27678,18073.045684917288
C-10704,164.6705
C-33461,23059.64929719244
C-22001,96176.86135055328
C-30170,63686.10964405747
C-23960,63746.956158200905
C-16139,20067.159586817663
C-27022,13971.29455709087
C-19074,24377.81103164609
C-49284,16.002080342904236
C-8598,45694.74811333753
C-14962,32984.26429785431
C-35254,337.67149295895814
C-30635,0.0
C-6981,14980.584581990692
C-5924,37355.67411328669
C-9590,39915.53192192079
C-23842,64107.72828798737
C-45972,5.030670785530259
C-39623,76875.01904896826
C-49153,708.6535955765975
C-34958,72359.02400033294
C-36476,64134.770093434054
C-28630,240.43734966691892
C-12012,68799.18162917957
C-37986,78171.7237839335
C-11513,65557.93784374761
C-48999,77203.08766754849
C-7194,58722.001277265714
C-14162,62505.528183066344
C-6137,14157.684751419218
C-7348,1.5095481226315257
C-25756,219.64835087564808
C-40915,87899.98438218357
C-28646,25545.475623102964
C-31130,47601.0835139718
C-8532,14834.990764532671
C-24097,33133.28744514004
C-1855,29916.572303008325
C-35375,40658.00034803532
C-3997,151044.7400671898
C-42188,49257.490290866874
C-33694,9981.206862694393
C-1613,31144.768480702987
C-9405,72888.77729482765
C-5964,31397.051839605418
C-20231,31660.041651126292
C-23969,13741.13986984829
C-36011,0.0
C-23079,120737.0298097535
C-44925,21.36413396197507
C-9000,95237.72604719835
C-49513,5.094686421897688
C-49824,1.16685047318612
C-17542,93308.7713441808
C-39446,47425.43563847688
C-24862,28538.32878546786
C-30025,39606.84482327154
C-20039,25644.757492462053
C-34113,89229.0626803975
C-19871,56469.700800411694
C-7017,23876.808541963477
C-16017,67987.15849906343
C-1475,76473.60403935764
C-35040,63949.59272912555
C-37318,18043.145188283965
C-4757,73918.0057625298
C-26696,48171.13772823944
C-2450,110937.41482066558
C-38702,47191.623985428174
C-31969,42918.56186208438
C-34069,28091.33149454245
C-23160,30397.942190792615
C-30804,9545.485119832749
C-49195,63992.121762615374
C-13029,53032.41162939948
C-39590,1511.8424055092898
C-45950,5.094686421897688
C-1907,166215.73329544062
C-9729,32516.038078399546
C-24353,46983.70340217251
C-3768,103769.77901221228
C-48652,240069.57973582365
C-14858,12979.97257256749
C-32326,25899.120442598298
C-35385,226.25704243698408
C-45900,68468.15226470078
C-5823,40230.77141074088
C-29879,47118.59402710203
C-2015,47540.56923181642
C-19823,58437.994973384404
C-19528,62394.81469967596
C-40682,85529.75066776935
C-49354,977.203725055197
C-25744,105824.59505991303
C-14328,63769.29490238568
C-2727,74270.68756402373
C-45497,19488.45991661367
C-17894,175389.73841635673
C-10903,25610.347630992328
C-39413,54293.96350571849
C-4926,32096.019662636576
C-29376,120.89697478508043
C-7440,39965.09738777356
C-38279,34897.000817836466
C-43246,57783.92408239862
C-33701,16193.049261122633
C-1603,112477.44974914851
C-21756,2451.773143051109
C-20553,260.81317067062196
C-40318,15.064716863372269
C-23274,38475.11372435946
C-3521,1.9242597893557423
C-19742,43269.34402374764
C-42176,1.9242597893557423
C-33938,107872.86463148956
C-20363,96465.94073885771
C-1614,107897.54280567617
C-22568,2870.571581974515
C-24796,37336.2980027234
C-25092,57707.3863800537
C-40256,33170.5397525336
C-27504,50945.66231598023
C-25753,78494.1856325963
C-27194,47769.03382017225
C-17798,2036.963676301183
C-11864,35319.94654774435
C-722,33870.59611888493
C-8111,137381.8734345933
C-25051,999.2139910463545
C-42216,43106.647991614605
C-20767,155.49643625907
C-22334,58012.759746276206
C-23551,45690.37917586064
C-48437,4.574485150866694
C-21452,57168.29473274305
C-16307,51351.407288342256
C-29324,34937.93411169761
C-4513,504.87866783156466
C-32774,21272.88068623153
C-15695,24699.796070636978
C-48811,102045.04244794551
C-24101,67956.70019752266
C-17567,37978.97648198057
C-3203,41493.759061974306
C-27870,66416.63587156744
C-34250,5.0897664074302895
C-6052,43671.822092628994
C-33730,85001.17343696246
C-33735,52202.32013722743
C-41784,199.1760179577382
C-36379,62226.29749145261
C-37051,54980.816790677396
C-45284,14639.778267574547
C-22611,25215.074911174677
C-15220,18805.788238826746
C-46916,23416.87885414246
C-16477,257.42311081014924
C-32921,66748.1161539065
C-10743,67057.37703379095
C-25717,13874.367300943097
C-38804,65201.6207565105
C-47665,105071.91186308145
C-47745,37471.4879871139
C-8340,110848.65692606149
C-35857,17447.36549650761
C-13835,62868.91550554242
C-8181,100761.30062419374
C-7606,17899.881132736187
C-28889,88467.82784055013
C-19884,29887.088673212427
C-26792,570.8150295241112
C-29963,68607.33311322363
C-23208,13208.87177530298
C-26232,123172.20642261121
C-38972,1276.3874165857897
C-28626,105014.68061507202
C-3278,24421.468606005095
C-9079,26902.262592481682
C-18569,34889.61499891141
C-43756,1.9242597893557423
C-17687,49787.63167277053
C-5824,86554.84090375574
C-6145,24580.221113391974
C-5160,27725.0432354709
C-13520,40990.63552029927
C-2648,25592.93112039708
C-9345,169856.04853609856
C-46369,179862.66898861917
C-34024,32734.969516236397
C-37594,28967.358401071353
C-16600,50692.27024232013
C-12689,90913.18766823677
C-31285,18.788714789298194
C-20977,62460.11598701975
C-8645,70968.21976151345
C-28949,63928.5271112411
C-42339,265.6261637588314
C-18516,86906.11046810178
C-26843,19673.003702389702
C-37352,58597.681126943295
C-9621,32435.048225586135
C-40583,33827.49395407058
C-44959,47072.77876466911
C-10087,71050.31550851774
C-31261,130178.72164557847
C-2632,52437.405126592814
C-35797,87839.01661854339
C-9943,31475.009766581115
C-48614,4454.045934959476
C-38577,31713.420308577763
C-9012,17590.61096617915
C-22068,32837.86849862515
C-34390,11049.933672087553
C-17445,20305.840299018717
C-42960,24388.973321647627
C-29172,24993.161881291773
C-8067,15941.13490718106
C-19101,17.043781149086552
C-16365,18.788714789298194
C-46578,100774.25893914737
C-7726,47583.72982686839
C-11802,67592.54926013068
C-26157,41.539265077010576
C-12804,13146.383337014737
C-13829,30623.76689542459
C-16434,50549.62626440078
C-27426,108102.83979890714
C-40208,123315.67074807658
C-35800,28497.621914871015
C-14093,0.0
C-11648,138491.66126567408
C-44330,45683.67450049153
C-3517,63316.00225508708
C-21658,67028.90339731217
C-6711,30704.094026210463
C-16178,26794.14263357936
C-19315,45872.71306613669
C-12505,399.6261504223778
C-39404,63076.52433961723
C-23783,1.5095481226315257
C-40002,46448.52975737231
C-30526,22043.818814300314
C-8034,44181.68356980023
C-33801,121726.23474788162
C-44646,1.16685047318612
C-32172,23746.782722542564
C-15887,2.712089429579042
C-391,26.583956657740487
C-35271,160186.43935577443
C-45419,23243.4079069751
C-26170,55.01985462528046
C-41141,70996.46749931037
C-19608,24196.679146578033
C-12816,36667.0908225375
C-2852,15.781906044635125
C-23982,45537.69908804762
C-27035,46360.842180853644
C-19243,34867.414267170374
C-33098,25842.6492962013
C-18918,68110.32717578048
C-38094,19181.733039738814
C-39100,62774.84516255552
C-10477,14777.280475652171
C-41693,4.457176672472625
C-25244,68344.33500440391
C-30176,163905.56193740608
C-43024,12959.785216168517
C-17663,33281.7490531438
C-18116,57136.890541645
C-12113,72704.12778071899
C-47954,56.84099333032898
C-5056,140751.15404748206
C-13678,3327.6931965309486
C-11014,25146.276589079178
C-38944,14152.571459254093
C-6241,0.0
C-3386,9013.281802065398
C-44010,4643.413910176951
C-38450,52423.070003141795
C-5233,45243.627818164976
C-29556,25006.09261434923
C-8420,109125.94957919698
C-15978,29108.24505460533
C-34580,23644.591348036436
C-31624,0.0
C-26269,24831.243788984757
C-22174,19755.375115227343
C-39257,88686.91204445118
C-461,11014.989839564338
C-19987,22150.106255404713
C-22313,65279.808519516904
C-36169,41488.377864202164
C-27644,30312.60240357001
C-2735,3044.161595041238
C-15015,28355.109155595113
C-37397,31962.919870978614
C-45699,4.457176672472625
C-20783,58647.05050844058
C-17847,17300.1552118294
C-38305,13494.642395204222
C-6907,262.279741643949
C-7342,109552.71610737575
C-7045,337.3760248440636
C-13221,75717.51078577373
C-34726,31826.980588851777
C-35426,65039.679835998366
C-43748,66856.94689319575
C-2888,27539.008890768728
C-32967,22927.746692875087
C-30265,99342.38934252359
C-13304,113891.59232220828
C-17380,56578.18343598265
C-1417,47805.72773603353
C-21679,46358.15950124923
C-31369,124239.83184899556
C-18618,2750.420264631417
C-15173,34445.498730781044
C-25409,96660.24378200392
C-22695,89612.9026020543
C-7870,113166.1531099703
C-35059,121894.74297797868
C-19262,77437.45112110437
C-10179,2958.05002408082
C-10978,3423.7731374516075
C-45858,34997.926981878474
C-8194,24440.132250574796
C-9392,56489.840592343855
C-49795,77.95434459446471
C-23829,24750.721446472748
C-28834,11578.58993523241
C-45277,52864.34374222572
C-11440,17501.81205039115
C-10158,47311.38978209615
C-46131,15.064716863372269
C-27846,37665.79990193405
C-12099,33563.20328699328
C-7556,28625.41436752661
C-36717,67270.36877030195
C-6230,33729.3147266713
C-26450,79898.08113206066
C-42638,46075.08419385802
C-40852,81304.66801913943
C-48264,4658.693732818155
C-25725,45510.09421507908
C-1251,23263.319598967908
C-38116,62030.81439134847
C-33330,56680.870130195115
C-28034,33917.28803383157
C-15275,46730.04911499815
C-18947,72468.59916623367
C-45711,24773.792592730468
C-39206,87639.04738284634
C-2536,51635.6328867004
C-45427,101762.98021439055
C-34637,15.064716863372269
C-8357,14648.106831983532
C-15199,99856.63226211665
C-42345,51756.34161850716
C-15973,65799.47772506913
C-778,80.6145392132768
C-18961,16558.261047199077
C-31944,67432.36917870762
C-49215,24173.197792422594
C-15736,22792.97501725032
C-39719,45035.19460812558
C-21669,91444.35462335337
C-12666,108538.5063997867
C-108,59245.08934047405
C-28294,48358.10433649538
C-931,54801.55926203239
C-46269,81895.67562198054
C-21864,52226.774940260715
C-40951,14263.939730591423
C-17344,47843.4449735165
C-30471,16139.097224239744
C-6151,5.094686421897688
C-49031,1171.2411912210114
C-21146,22.070115628804366
C-9283,14063.522658342448
C-38375,12255.490122256773
C-37722,80239.03544686502
C-39145,89381.46585270017
C-7771,118094.8787612796
C-14611,58422.52750861785
C-3433,62621.0488497806
C-47000,187426.5532131762
C-38783,96663.78734622683
C-25384,49435.67847674752
C-27444,82439.88365972361
C-20567,59867.25790731292
C-19163,172740.54891049734
C-7784,31913.88604957843
C-42195,5.030670785530259
C-15641,57053.93478094724
C-45148,63828.98866629829
C-49786,78730.90064977788
C-43483,142652.6358080842
C-31900,33870.20067336658
C-7955,19439.463904075747
C-49917,5.030670785530259
C-20928,116596.42493621277
C-32586,106113.97116890815
C-8832,19327.74929883182
C-37974,40588.6985686051
C-11184,109778.52990095096
C-27932,17886.726475321677
C-22581,68484.97648293362
C-17470,73468.11292626728
C-35562,770.2629093416275
C-21391,30592.58517536375
C-2036,68751.4127544788
C-487,24220.893587181647
C-49534,5.030670785530259
C-27793,108340.56159563291
C-47718,20655.480956920608
C-28840,3111.7348642493407
C-36903,178369.039580683
C-12478,17008.48738671833
C-5497,64314.53169015759
C-19291,25399.425603187214
C-37414,6.17514375
C-27189,51152.65364466661
C-23974,21.794265971536323
C-37756,1.5095481226315257
C-6994,20867.47062017053
C-26676,17491.66803165702
C-18336,22625.203420137168
C-39249,49643.352449211336
C-46594,72787.82531154178
C-46668,43232.3302226013
C-31182,19995.701319639284
C-33649,192.95679550572456
C-795,27263.432588950312
C-41864,14197.612958641866
C-27099,174536.01954315527
C-13217,17265.966227723176
C-27941,35646.21969852596
C-26999,52511.429316744994
C-19798,58350.12575856772
C-872,12650.143236227275
C-42696,5.030670785530259
C-4207,44564.21041197164
C-5977,35201.40677869352
C-37417,86232.08776791175
C-27520,100796.24484383222
C-28968,42340.28817006027
C-7218,109457.13843511285
C-9926,127779.99576587044
C-6283,14760.426978776295
C-28564,190240.5738602003
C-7458,44555.2157850363
C-23936,68957.93211914231
C-15056,44056.65715119656
C-48332,6390.6741
C-5285,68562.86460334953
C-22261,13970.744249699703
C-6649,63432.71204534139
C-39775,84099.76836448131
C-16672,376.4099579735125
C-22949,39533.209180641876
C-33264,0.0
C-18411,21046.344961170988
C-2981,24947.12799429388
C-25486,31112.96702005733
C-20743,53235.49385210956
C-43852,102563.03357491485
C-33935,0.0
C-12280,222830.85337091188
C-7324,15.907072127131926
C-10229,48330.11318364683
C-29096,76693.61949675887
C-7146,51742.794800144395
C-48092,96.77356204467196
C-7802,10585.516672342963
C-41995,59511.92025551646
C-24558,579.3598889649203
C-41069,47867.09137568004
C-49771,13980.674772401351
C-14429,32294.237480805004
C-36459,41238.47181755161
C-595,10325.523724617868
C-37861,24882.434283631756
C-5702,30184.715591038712
C-48665,4615.131948466827
C-44788,28.32967808856436
C-41968,5.030670785530259
C-28021,26861.277905785148
C-49046,107714.76768770016
C-48198,34.90942547318612
C-2224,40253.103954165395
C-29812,40.12607607232135
C-28119,20527.446993753092
C-33458,25450.997232564845
C-31298,38259.72667703284
C-42213,1.16685047318612
C-45134,62.04591372529806
C-18790,47565.62453539383
C-8651,35690.03802512825
C-34551,91477.35540117018
C-46838,0.0
C-45834,5.030670785530259
C-23656,50485.29878307655
C-35479,57170.92911558643
C-9171,113164.1030128398
C-32795,136473.25062318947
C-39761,21344.227185312804
C-6842,22868.602416127003
C-1477,142164.8696201775
C-29391,10723.268165469428
C-36372,52345.86756934549
C-3050,1536.8593072485507
C-24135,632.1247092110908
C-17657,110152.34285366748
C-22379,70214.58101186519
C-48251,58038.75709527301
C-47996,149.36174429434178
C-46600,1.5095481226315257
C-24183,8.503775596505399
C-39134,167954.1044813025
C-3569,68926.49250213912
C-44734,238.8517724961119
C-26917,42306.140024237226
C-43369,178355.09644384205
C-16973,76305.0111564034
C-10007,11961.696147407407
C-45821,1.9242597893557423
C-22286,32467.140976707862
C-26486,42987.836841406446
C-4785,91189.1783724831
C-41874,1.16685047318612
C-40217,176909.42398582966
C-21423,62840.584242626814
C-42449,1.9242597893557423
C-34243,90421.22333626762
C-3917,124713.03622603694
C-33066,80025.71509395062
C-2723,11658.086157349138
C-8412,85635.62882973974
C-9722,17810.09762505982
C-38320,40840.07618575852
C-29676,18714.256187078547
C-27298,47165.90195697745
C-31654,22958.97744968164
C-13695,16698.609840835896
C-25086,91.19061623843106
C-44465,3.5157184842000277
C-21654,67412.16401064176
C-41060,94834.81907321178
C-49595,5.030670785530259
C-6280,101253.48760580563
C-14434,18058.40822933427
C-35331,38423.72702134764
C-22482,54833.24354118327
C-39569,44256.21010751045
C-7791,92800.4512891367
C-41802,159816.0961033842
C-39667,28419.588876160677
C-12376,52519.3222297942
C-40906,82559.49749114219
C-38890,21083.170473208786
C-37476,64063.617375053276
C-44946,5.030670785530259
C-44451,18003.794202391233
C-37113,170548.29975904513
C-29497,21637.32179664682
C-19756,437.2002088090703
C-10272,20948.541731038735
C-32834,123623.31344770528
C-23725,62269.91940960981
C-10753,1.5095481226315257
C-17104,33.68788650016575
C-19153,44819.85018949236
C-17340,20454.865390033203
C-43187,0.0
C-49532,16.331156677639736
C-9014,19229.63486755092
C-19519,64693.62474466517
C-46047,1.16685047318612
C-32269,18346.609084224325
C-808,17814.280346258678
C-25924,33910.77897718875
C-39832,54839.23216949137
C-9670,63959.03300868537
C-44243,42043.15632718609
C-32273,8903.856660391617
C-38474,90821.35127901168
C-3098,128190.18935476677
C-1113,110035.62357561989
C-48460,44314.37857115032
C-14158,4333.254564965784
C-16411,134848.8710629361
C-26187,125099.84436262581
C-47185,50703.334681644395
C-5417,57878.075136462496
C-43392,10918.164044217658
C-13685,211721.83556356712
C-18903,33114.85396943398
